Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
X44090,0.01347691297420148,0.025962017013462343,0.31488692875023144,0.047585463123989806,0,0.029551371182129207,0.2087185944088813,0.033478897001883307,0,0.11374970281203177,0,0,0.002536483680210946,0.03539749316823175,0.03182715187230333,0.09196420341091922,0,0.008567842405952807,0,0.008419695905585861,0.023571020241142313,0.010306222048843142,0.003,0.3231593614844751,0.9574712027980051
X44087,0.03229881355377398,0,0,0,0,0.17536637611668804,0.01481345569845363,0.03471209716949453,0,0,0.032231468378537485,0.021761960235227477,0.3474146655388928,0.08865379048726334,0,0.06527640688349091,0,0.02868108457180129,0,0.12484788632752286,0.03394199503885368,0,0.167,0.09940452082762907,1.0548139657031743
X44080,0.03370878447627249,0,0,0.04629449289884434,0,0,0.03255033383725888,0.08520418150988505,0.2142241419821335,0,0,0.08922716603384678,0.03194642585633709,0,0.012110419929269315,0.31340402096343156,0.007111217509228603,0,0.05871246261431814,0,0.01980108450051949,0.055705267888654826,0.108,0.11881823242599641,1.0325825614477686
X44078,0,0.12638335136815784,0,0,0,0,0,0.0350125542191538,0.11302268532651615,0,0,0.06364410440227326,0,0,0.054779880852632114,0.38119475614955306,0,0.07613227659236858,0.09458813685958052,0,0,0.05524225422976466,0.184,0.09232538023600362,1.0437134632741616
X434,0,0.15529152818348987,0,0,0.3610279358045094,0,0,0,0.22924261620434722,0,0,0.10535887343618391,0,0.14907904637146963,0,0,0,0,0,0,0,0,0.998,-0.065,1.137404134632322
X428,0,0.08474721093483956,0,0,0,0.2406544469641795,0,0.05837849124059152,0.024312415962622548,0,0.0216771819609218,0.1225091148725078,0,0.025143139623992113,0,0,0,0,0,0.29507277176670255,0.1275052266736426,0,0.465,0.03555342077082077,1.133740761595016
X427,0,0.2021726908281991,0.2327839755411978,0,0,0.1498796728842746,0,0,0.23020895663669375,0.0061912245660193975,0,0.0005,0,0,0.11891296466315486,0,0.0071248269434263664,0,0.052198441133414146,0,0,0,0.476,0.033648711083129446,1.0933230997228218
X424,0.12241193533745749,0.19440678728761834,0,0.0364254428967636,0,0.2582800371874569,0,0.0020208077251408782,0.03450323084538669,0.045770595924735785,0,0.13021204154230773,0,0,0.0229920354096457,0.005197422353400652,0,0.05172015823499103,0.01600001512050617,0,0.04655122735563995,0.033508262778949055,0.028,0.19550012671666214,1.0181139359125637
X41358,0,0.07514259606974724,0,0,0,0.014765022947840767,0.05211710198594769,0.021967192814352852,0.007748951981971386,0.11426366522421329,0.05710170871764214,0,0.06733557341288453,0.06337753667365305,0.07080289894939752,0.24055213539795156,0.04872221220408568,0.04718462128167483,0,0.08780383185807175,0.031114950480565777,0,0.036,0.17971027231521136,1.013407050231537
X41325,0.12316774368786658,0,0,0,0.21713253493749765,0,0.0363649125250503,0,0,0.05665627247398453,0.2536343594890469,0,0,0.13559155082132315,0,0,0,0,0,0.1774526260652308,0,0,1.0,-0.1233,1.191890775668473
X41324,0.07641005166139855,0.1275940320913342,0,0.01825849854247605,0.04730940997654761,0.1579536997455687,0.08327255761677789,0,0,0.10074574811869856,0,0,0,0,0.0519047150822424,0.22834220433295987,0.03126823174202045,0,0.06336702713394594,0,0.011808294850108347,0.0017655291059214607,0.002,0.36985333974604945,0.9284691904904311
X41310,0.06464266237959757,0,0,0,0.11781234725664269,0.021202220005914502,0.08865105189384455,0.03548727394417797,0,0.2769047280055346,0,0,0,0,0.06793550203344036,0.1979914239268771,0.03754029523705931,0,0.05197732672377356,0,0.03037403901989413,0.00948112957324367,0.003,0.33680308186767755,0.9456790256898353
X41307,0,0.07614510176653927,0.0018910535814953761,0.30214814983802996,0,0,0.22837173972506175,0,0,0.061337771240955824,0,0,0.07201195520736217,0.05144260711439852,0.03581322340553574,0.11139328554913744,0.018507063159565258,0,0.04093804941191864,0,0,0,0,0.5446077428582026,0.8480466593672654
X41300,0.02582416483228043,0,0.01118320698976565,0.017032094779882916,0,0.0577994717735294,0,0.06250565516346963,0,0.0758894598817976,0,0.033723223570682075,0.2442770519691957,0,0.06306175316236885,0.21192919830642032,0,0.051270251911884925,0.0993053470957354,0,0.04619912056298709,0,0,0.4762067391643071,0.8807564906580827
X41285,0,0.10108083929530078,0,0.07859927457890506,0.004640059255657109,0,0.05941731745784037,0.08280520966040042,0.09761888935518237,0,0,0.2161911709158568,0,0.158945564723773,0,0,0,0.11457089641756028,0,0.012936320681851915,0.07319445765767194,0,0.47,0.03453168118556979,1.1013923571949535
X41266,0,0.1274034947711505,0,0,0.42106030925807486,0,0,0,0.29698399483163507,0.01834430654448268,0,0.06309837273061798,0,0,0,0,0.07310952186403896,0,0,0,0,0,1.0,-0.0854,1.1630151601598728
X41264,0,0.1761287342048591,0.0012920287933224843,0.1635074996095638,0.02068607889095574,0,0.0530928618260148,0,0.011076491950291242,0.11044019881393079,0,0.007873883173677767,0,0.17316848495436282,0.04650754201338428,0.1349901514866841,0.06267007070174252,0.010524726341791746,0.028041247239418858,0,0,0,0.024,0.204423025977018,1.0002179340361335
X41203,0,0.15642616147132712,0,0.03671796102048689,0.2945670138353587,0,0,0.3010208313548896,0,0,0,0.09655259895473141,0,0.08879777828078377,0,0,0,0,0,0.025917655082422462,0,0,1.0,-0.1017,1.16852909237317
X41192,0.025208004365029523,0,0.013983350701009506,0.021857901594746418,0,0.20401503830826345,0,0,0,0,0.03295757697054474,0,0.034275383138098414,0.20706581309313887,0.007612487770585258,0.21362885740667822,0.0030331245602868073,0,0.13806467851967588,0,0.03627285486247005,0.06202492870947283,0.014,0.22636529253335363,0.9960474873198903
X41170,0.04856207843424085,0,0.017329714933411886,0.07267921950584555,0,0.20618178394241332,0,0,0.13319392635963379,0,0,0.015836756774979446,0,0.13631458456115228,0,0.030304884278025974,0,0.10562317699001388,0.15973072116215767,0,0.02490662464394114,0.04933652841418424,0.244,0.07427634253248665,1.0477892680379353
X41165,0,0.05506428965020322,0,0,0,0.17190220105598505,0,0,0.06792257377657386,0,0.12210927476291665,0,0.010162382882945324,0,0.00167120509942065,0.31439939687009044,0.029210893533602265,0,0.15325068804775485,0.005904402090164439,0.026612627617536685,0.04179006461280648,0.167,0.09929369637946796,1.0380764848415343
X41079,0,0.2132300644780648,0,0,0.3335731309583536,0,0,0,0.2847123893563487,0,0.06426398080029347,0,0,0,0,0,0,0,0,0.10422043440693932,0,0,1.0,-0.1477,1.1726777984184165
X41064,0,0.1203946634886179,0,0.08121917687609573,0,0,0.05937205548698097,0,0.22978955914407326,0,0,0.05858169396386398,0,0,0,0.04452971386989667,0,0.3200982760417096,0.04862648984474713,0,0,0.037388371284014704,0.3,0.062101583344364664,1.0774731561699835
X41023,0,0,0.1942682094300069,0.2672564161098048,0,0,0.1685930036808741,0.13399784133210657,0,0.08620246925603392,0,0.006417888174901913,0.04963239769965292,0.06526951140145594,0.018399941641652012,0,0,0.009962321273510988,0,0,0,0,0.16,0.10208630283678885,1.0613287395534745
X41010,0,0.10730865218512876,0.07153237914898725,0.15818989844702072,0,0,0.15169903340458174,0,0.041623781675885485,0.1727786004084622,0,0,0,0,0.037383742182209835,0.06334326247242644,0.13215765725372164,0,0.025757269812173494,0.038225723009402475,0,0,0.138,0.1094526212990139,1.037611586143154
X387,0,0.10031672229977218,0,0,0.3794551144066928,0,0,0.21019139328778305,0,0.15548782032836167,0,0.002247979860920782,0,0.0574415865104197,0,0,0,0,0,0.09485938330604987,0,0,0.996,-0.0603,1.1543352114932164
X386,0.0057919653060133644,0.0950767723650989,0.02059157003786624,0.08973405367929034,0,0,0.18424104523824258,0.08766200302680931,0,0.05509172673257963,0.024857925560892995,0,0,0.0054856842474361725,0,0.069118636414503,0,0.20352848188670106,0.02235279869381405,0,0.09678767095203383,0.03967966585871853,0.111,0.1178460334258257,1.031337326089231
X381,0,0.2945724649761507,0,0,0.0314160967079035,0,0.032884456987955175,0.14496599560278428,0,0,0.225416697705965,0,0.05725655525974201,0,0,0.026458629755449107,0,0.18620052031370074,0,0.0008,0,0,0.184,0.09290391417070964,1.0593628962284323
X379,0,0.32460302853642786,0,0,0.24788984164252606,0,0,0,0.10752179399091234,0.08447205949764877,0.052246447737074875,0,0,0,0,0.002150328525150697,0,0.17568701452292065,0,0.005429485547338744,0,0,0.906,-0.0201,1.1089568103907905
X374,0,0.20327064963340927,0,0.31612554236479085,0.10517949548365585,0,0.04151341071525568,0,0,0.1486534967824611,0,0,0.014588169792154024,0,0.008179340090819819,0.09466738999939651,0.027685012053084067,0,0.016935483979368393,0.01968563640587967,0.0035163726997247675,0,0,0.4570260319980215,0.8891781913903274
X351,0,0.04997073054404508,0,0,0,0.10735468579109603,0.03980325775233711,0.06926814167081316,0,0.038018872402172034,0,0.11672197485063608,0.17934350852042466,0,0.031113398632472797,0.07801267932262447,0,0.14983069463988757,0.06021446067787831,0,0,0.0803475951956127,0.248,0.07347454913881195,1.0597822412200786
X3498,0.035387599151159965,0,0,0.06033355485919331,0,0.13798643376415362,0.13556881474728974,0,0.08436810741841039,0,0.18785003519190555,0,0.019757777382461802,0.008318564626515602,0,0.03515944151532393,0.04774051831009073,0.1122389853706335,0,0.09411166390687609,0.02689809132400796,0.014280412431977784,0.467,0.03506505178447702,1.0842027301508657
X34801,0.24058107056583714,0,0.214133747538928,0.06253524920717236,0,0.01759354498363627,0,0,0.05674851068649007,0.09275049442807055,0,0.10866359486401332,0,0,0,0.021635657298437017,0,0,0.1785395675248406,0,0,0.0068185629025746385,0.214,0.0825278897276621,1.0784941332287892
X34207,0.016744130805830336,0,0,0,0.10418530650476417,0,0,0,0.003306084436340859,0,0.11175112871167353,0,0.3340107335412382,0.029225249180154216,0,0,0.33847844305694985,0,0,0.05989005238966083,0.00240887137338805,0,0.008,0.25545230961443344,0.9907276725232318
X34202,0.033568944229605144,0,0.01690273195264321,0.07553367134301923,0.003740967290107989,0.019357182646158187,0,0,0.09483890316050135,0,0,0.05338501169976827,0,0.1612617045930545,0.0782918294245259,0.10114210820029379,0.029927565285147364,0,0.321252929730708,0,0,0.010796450444467056,0.002,0.353431804097515,0.9404870397620696
X34186,0,0.059456265705981046,0.1578076461951353,0,0,0,0,0.15598810021962362,0,0,0.06729952410250827,0,0,0.2517238950531047,0.08590835730602332,0,0.12812875257684772,0,0,0.0936874588407761,0,0,0.137,0.11121185681484383,1.049612785983362
X34172,0,0.003023459839789935,0.011223435762298636,0.13076790600810403,0.03453163368629243,0,0.13681731537762762,0,0.05237999388072688,0.05541157645837919,0.028152049094180804,0,0,0.19676473513639045,0.03652941081871819,0.14277974338805466,0.048513824056883495,0,0,0.060653662898773004,0.03487541889134534,0.027575834702435208,0.288,0.06422782159688549,1.0621546860538598
X34168,0,0.0384432864090583,0.16617938312164346,0.4510394836754185,0,0,0.1165796938846534,0,0,0,0,0.09066178023077325,0,0,0.020014070711340853,0.029465855389427534,0.007286826979288846,0,0.04058810855600831,0,0.020420824944970013,0.019320686097417484,0.006,0.28341575647409645,0.9863682788480048
X34165,0.08282446615421767,0,0,0,0,0.11903294736453406,0.16175394607152838,0.19650823221037103,0,0.0676819303719563,0.027105021809294336,0,0.005578896525033183,0.04367874732229318,0.05686465745436898,0,0,0.05331323955936166,0,0.09530001428938195,0.09035790086765927,0,0.014,0.22162687687021082,0.996053004466123
X34125,0,0.17814860484856732,0,0,0.2780122237143911,0,0,0,0.2530970144416174,0,0,0.1529180927572814,0,0.13782406423814278,0,0,0,0,0,0,0,0,1.0,-0.1298,1.1646441840140793
X34117,0,0.1002529437063133,0,0,0.07298047701583728,0.1088629748582852,0.05640986121904625,0,0,0.06844046572715887,0,0,0.1201312171930179,0.027962216654265522,0.0507322343880996,0.24245360849398792,0.06846257741027267,0.01931311948317722,0.05859484681884842,0,0.0054034570316899445,0,0.012,0.24144872172537615,0.9785169730282745
X34113,0.09183284059669704,0,0,0,0.1515993590122772,0,0,0,0.4149178987574417,0,0,0.11248391177644311,0.1355943602240187,0.09357162963312224,0,0,0,0,0,0,0,0,1.0,-0.1604,1.167300414097573
X34111,0,0.15053142914488477,0.030120185666392095,0.09698637201460039,0,0.012229126319023854,0,0,0.18461694492671787,0,0,0.17915939024760316,0,0,0,0.01822514542515593,0,0.0798952066733739,0,0.1615722313147644,0.014425411799005647,0.0722385564684781,0.991,-0.0506,1.1407166827510724
X34103,0.18990643016944697,0,0,0,0.30374115369770965,0,0,0,0.20634384208481632,0,0,0.2276049339238547,0,0,0,0,0,0,0,0,0.07240364012417234,0,1.0,-0.1435,1.208295664714989
X34102,0,0.18247749846326808,0,0,0,0.147264673625752,0,0,0.18711312189640208,0,0.08185917929081922,0,0.02860544085947731,0,0.03165091509259194,0.19181481295978714,0.10191062251809195,0,0.03387264049018669,0.0004,0.005464636315790511,0.007517130367941061,0.729,0.004401295688310509,1.062906792258865
X34090,0,0,0,0.052587945770395564,0.3750393310799357,0,0,0,0.189178050311783,0,0,0.1211838936994312,0,0.09710626099980663,0,0,0.11656410532362306,0,0.04834041281502496,0,0,0,0.996,-0.0597,1.1365418240035674
X34086,0.1889996217453349,0,0.016017908610680337,0,0,0.2591399762656398,0,0,0,0,0,0.07357819060678701,0,0,0,0.12961000772953232,0,0.05676102125934632,0.05642150656090929,0,0,0.21947176722177006,0.906,-0.0206,1.1025708486674253
X34085,0.11894166461677896,0.07257392513471753,0,0.12385279617373975,0,0.07540889288314094,0,0.10639808369356284,0.21597794562807665,0.02649362014336957,0.04093659881653234,0,0,0,0.0330289464204619,0,0,0.05200316460171687,0.008917634949490516,0.10155258529893273,0.0006,0.023315914726306935,0.384,0.04916507183074821,1.076052285188751
X34080,0,0.027808546260412764,0.024891618876532223,0.09292147660666193,0.17036675401827958,0,0.01072383072280773,0.004149310258013035,0,0.23580828383511926,0,0.10019532591536953,0,0,0.05847400400578225,0.12127444103665255,0.017466717065041222,0,0.06923872636732413,0,0.04268913682296636,0.023991828209037495,0.008,0.2541776013231889,0.9982367205908145
X34078,0.018721054922333388,0,0.004348452270799645,0.19970036181134285,0,0,0.14183019057234794,0,0.00212875886624619,0.0008,0.009073317509087964,0.004221692267336443,0.04063412265465629,0,0.09311043429707998,0.2869949408394379,0,0.048034501408062244,0.10510722563803702,0,0.010489028142333792,0.0348269227683853,0.012,0.23603908557883235,0.9852746587135659
X34066,0.0486015401222456,0,0,0,0.047154656179829266,0.0001,0.02132738560867544,0,0,0.054311665178665924,0.07051303854572653,0,0.20131621326702892,0.0842132738836914,0,0.06414279063691265,0,0.10868294545082798,0,0.0429728183516484,0,0.2566356678825007,0.003,0.3066075653442335,0.9814726501602932
X34049,0,0.3372614873272144,0,0,0.2517908160120058,0,0.011269040682408192,0,0.014076533421524933,0,0.21628514521311995,0,0,0.009547594214563864,0,0,0,0,0,0.1597693831291629,0,0,0.999,-0.0758,1.1491562530294122
X34019,0,0.27066426571611807,0,0,0,0,0,0,0.24097488822823812,0,0,0.07108372906564407,0,0.19369550866904253,0,0,0,0,0,0.22358160832095714,0,0,0.334,0.05721333195044928,1.0860556105009742
X32103,0,0.19748004001532526,0.20365663365782521,0.031384398649950344,0.11601610983880026,0,0,0.11114050924524356,0.17250599352427962,0,0.047014149272601634,0,0,0.02996281480119668,0,0,0,0.023583025293712683,0,0,0.06725632570106475,0,0.876,-0.0148,1.1036746560756652
X32098,0.05510598888379605,0,0.021583837392066613,0.05307310489039809,0,0.35347417485688754,0,0,0,0.1035517970187034,0,0.2095661790828326,0,0,0,0.04895683572517268,0,0,0.09216260156195692,0,0.039754531493843545,0.022770949094342567,0.087,0.12912572762294294,1.0817809712718855
X32089,0,0.24161435670518785,0,0,0.34940908847873914,0,0,0,0,0,0.01561484457086086,0.0717511319727152,0,0,0,0.10515957225292127,0,0,0.17639965288749188,0,0,0.040051353132083835,1.0,-0.0896,1.117051168410496
X32055,0,0.012624905282403643,0.06306500862384547,0.24515020707963966,0,0,0.04554282599756032,0.09241687394916531,0,0.08202179243701092,0,0.06716893078110238,0,0,0.05502124404507328,0.21980553829037436,0.0003,0.01352298642305299,0.06871748970772697,0,0.01507418038899482,0.019598535769974907,0.003,0.2996023135255211,0.9632447278249785
X32054,0.22351947364732486,0,0.0005,0,0,0.1824290872977087,0,0.18545284943308063,0,0,0,0.06226610855395278,0,0,0,0,0,0.324144361880279,0.008529712052625394,0,0,0.01312790255394948,0.656,0.01347433616155682,1.1138829946524949
X32049,0.0029698627293926884,0,0.42605746582831344,0,0.014661133787043775,0.05294777811935475,0,0,0.1591884347167648,0,0,0.03828622416874373,0.003709243342335973,0.04411492960499069,0,0,0.059446462990375246,0.0340369672898143,0.1645814974228707,0,0,0,0.081,0.1384294832201346,1.0726128932840822
X32048,0,0,0.042092078278498264,0.2006044720320825,0,0.035751361067373935,0.002091978393209754,0.2365229234385935,0,0,0,0.11977775702984052,0,0,0.05512195308378229,0.05395040369086488,0.06272210453267726,0.041476557017826626,0,0.07501941010094403,0.07486900133430643,0,0.237,0.07631349324819872,1.0730036693032523
X32034,0,0,0,0,0.7173125962049169,0,0,0,0.14370154098396537,0.03957963024875451,0,0.04045570054698971,0,0.05895053201537346,0,0,0,0,0,0,0,0,0.999,-0.0745,1.2168688909753538
X32032,0,0.07187537770330919,0.005096961712016001,0.09580731268581967,0.006755818056427792,0,0.24900084441065265,0.0321824186235337,0,0,0.08968302326770262,0,0.0405287264285605,0.20431404897058306,0.023249547242239973,0.14057164112561907,0,0.006444058106061881,0.03449022166747383,0,0,0,0.014,0.22596036540566458,0.9914140807602492
X32022,0,0.176847014242489,0,0,0,0.1605100673838349,0,0.22746560377400968,0.13487481337481702,0,0,0,0.0019571488820768943,0,0,0,0,0.13964106164191162,0,0.09747685132887063,0.04192918596646673,0.019298253405523578,0.977,-0.0395,1.1039324018997683
X32013,0.03625216461549411,0,0,0,0.34469057320783486,0,0,0,0.06997926541842765,0,0.07302518083867743,0,0,0.10293719372447581,0,0,0,0,0.37311562219509015,0,0,0,1.0,-0.1468,1.1848744753526605
X27098,0,0.007848178817596176,0.04479373225734654,0,0.416290640041314,0,0,0,0,0,0.2892056649382086,0,0,0.05001488263879564,0,0,0,0,0,0.19184690130673904,0,0,1.0,-0.0975,1.1964063066293635
X27006,0,0.23099516102472217,0,0,0.3814812936230702,0,0,0,0.13478438196519552,0,0.07413278693498145,0,0,0.010726750995464848,0,0,0,0,0,0.1678796254565657,0,0,1.0,-0.1642,1.1779786346318302
X261,0,0,0,0,0,0.11068370697866835,0,0,0.17614773998141428,0,0.3991074762428079,0,0.015263612097809607,0,0,0.0018802437738251962,0.11532295435352408,0.022891208551156367,0,0.1418061891927039,0.0168968688280902,0,0.011,0.24657242220003603,1.031959272920325
X26047,0,0.18643561409278628,0,0.2588091153030393,0.0589721919221767,0,0,0.03006282049154215,0.030310732246523767,0,0,0.04809132706471935,0.036989890777755864,0,0.06345639964762692,0.06196247424324717,0.07623114791582823,0,0.11176021095862014,0,0.018747564686677383,0.018170510649456694,0.402,0.046056727449605143,1.0581622493269112
X23221,0,0.05659037381818404,0.08425540738179234,0.14716502151011535,0,0.03236604642513429,0,0,0.04143275769862966,0.07555862370053214,0,0.08449760576716439,0,0,0.0046035940874132,0.3033787495964417,0,0,0.12823562774397623,0,0,0.04191619227061673,0.003,0.31615646782907925,0.9529417668859521
X23213,0,0.03533388017900844,0,0.04165506921034723,0,0.26512587479541383,0.08225363037767892,0,0,0,0.06700413225395459,0.08099285696671851,0,0.13520597461488806,0,0.20711239999606929,0.0007,0,0.05788671191693833,0,0.008947629083008873,0.017799087216677733,0.006,0.27733982749797875,0.9743419294623099
X23212,0.040185834390541304,0.05549846037215108,0,0.056120615362898855,0.088814450493939,0.07055147102836559,0.013483144185205674,0.11472897542159936,0,0.24924645250715852,0,0.08949812301751445,0,0.026346037090218485,0.04833472198013971,0.07839822253516539,0,0.023986838187330738,0.04253502758803118,0,0,0.0022716258397406453,0.002,0.35341740377581565,0.9492210883569758
X23210,0,0.027560834287714817,0.16929808318555956,0.10537109362685647,0,0.12007648838457995,0.10180513921673225,0.03915818545158748,0,0.1026185856828315,0,0,0,0.08206850998862149,0.03337945813854376,0.14703986439344668,0.029861824900960048,0,0.03426314670682684,0,0.007498786035739047,0,0,0.4221058516867244,0.9064281995942725
X23204,0.049080443478131466,0,0,0.2806780003194278,0,0,0.18098156754261538,0.034059845296775575,0,0.07062676806725328,0.03398222250125609,0.03437963379414117,0,0.06548054686811525,0.021142651968647595,0.15461139337308097,0.037858314365950406,0,0.012931565088972955,0,0.009788766524806888,0.014398280810825143,0.005,0.28896663435866843,0.9714440007412618
X23202,0.03748798407718119,0,0.024327068037246023,0,0.04399537905720607,0.12051591231153481,0.14050883057312571,0.031105421195614123,0,0.052278711467484695,0,0.015574622457743381,0,0.22111447164915385,0.027643023563019488,0.024331830715177978,0,0,0,0.2015925789464175,0.05227644488310643,0.007247721065988769,0.086,0.13175470748820983,1.0489019662092764
X23197,0,0.08630214336640582,0.006188913140059804,0,0.07174885400681655,0.3984941351491794,0,0,0,0,0.022481961800071212,0.039880486452936806,0.005757295576451291,0,0.034232189221358046,0.19383788478932104,0.007997967138583346,0,0.07802004947918444,0,0.042136370602692506,0.012921749276939742,0.167,0.10020677611114567,1.0418207897391014
X23187,0,0.11933061999061807,0,0,0.4149973088831894,0,0,0.14270551387714966,0.030609962875718905,0.07121793610956251,0.07907191841517515,0,0,0.09025482841331817,0,0,0.051811911435268115,0,0,0,0,0,1.0,-0.0944,1.1603101199337846
X23182,0,0.09464530560276173,0,0,0,0.25734366631683475,0,0,0.019400686259712974,0,0,0,0.17571633488514338,0,0.006214016416228251,0.07249824876600017,0.1817362148900719,0.08901671659055535,0,0.10342881027269152,0,0,0.334,0.05744681016779641,1.0515927668094214
X23178,0.2909134538874648,0,0.05638267371206078,0,0.04119271005494923,0.16034416567412527,0,0,0.09466661026657026,0,0.17653182352457503,0,0,0.025565085017418488,0,0,0,0.0030015929161034062,0,0.15140188494673276,0,0,0.966,-0.0366,1.1277951692560675
X23172,0.028841352077372744,0,0,0.28062050426387064,0,0.07196065977941177,0,0.03300923580875999,0.007332193809369195,0,0,0.16449510324633365,0.0003,0,0.030638375578030598,0.10649617001013263,0.10335607448244478,0.007004292461543697,0.04884189780477005,0.02118552547623695,0.0301129960813722,0.06577871038331679,0.013,0.23099035366781784,1.0057174828954405
X23170,0.04022910168995593,0,0,0.12008376579087801,0,0.2584630139640856,0,0,0.025952330819601126,0,0,0.056369026392461705,0,0.03797984787543504,0.02609538147192761,0,0,0.14548805733551162,0.28573679057394286,0,0.0036026840862005017,0,0.405,0.04579931003088539,1.0864142261114291
X23167,0,0.06993542611093308,0,0,0.1509285764325231,0,0.05554851623039737,0,0.03484274458226012,0.05468374037870804,0.011012446315573111,0,0,0,0,0.28264226558076283,0,0.1283914001502377,0.016538302936026896,0,0.07550479633092062,0.11997178495165711,0.683,0.009961331086554462,1.0753746877495778
X23165,0,0.04564780353062812,0.2971290501612098,0,0,0,0.07368113232290123,0.17617289251441934,0.052001407115404505,0,0.10207362594707431,0,0,0,0,0,0,0.21571714481729626,0,0.037576943591066475,0,0,0.852,-0.0117,1.1221319344241962
X23162,0,0.17280865197001594,0.1282891556831156,0,0.11148027597138638,0,0.042666741826817296,0.09147167178335258,0,0.07518378315213248,0.04850113199245772,0.016468776783109963,0,0.02757700078073298,0.061999022503796235,0,0.024535579496380695,0.017941933306095437,0,0,0.1656421446069104,0.01543413014369634,0.058,0.15818052300303026,1.018853966936635
X23143,0,0.11381037812833644,0,0,0.11778947642799255,0.09738421311122493,0.08945173809385709,0.0006,0,0,0.2288998397834917,0,0.010879904269613334,0.008598983806049338,0,0,0,0.05917396357534584,0,0.23247122394774744,0.04098153910156798,0,0.544,0.026531100212148485,1.1149319081791493
X23139,0.11748256123089806,0.025171229017109574,0,0,0.13899177241590221,0,0,0,0,0.17174303799440266,0,0.11894985899421055,0.006272124406102201,0,0,0.14636222277237432,0,0.1353665392038115,0.0967521079270173,0,0.004489781656420001,0.038418764381751666,0.08,0.1406860023582235,1.036271204055798
X23128,0.2931495301556156,0.14367361238843432,0,0.05356041184984259,0.12579938372118785,0.05851789275119981,0.05293689328615316,0,0,0.09985936771787787,0,0,0,0.020332938867022164,0.04987519274423343,0.05469361975776309,0,0,0.044882345831536434,0,0,0.0027188109291335725,0,0.5828950338179105,0.8204022818492986
X23116,0.047673494261123786,0.030826535918583812,0,0,0,0.14934610214623983,0.07963600111571631,0.06397332721258692,0.0017530924238939492,0.23077563470184426,0.01928334169008687,0,0.045042547438853886,0,0.06228018467922374,0.12646442798374005,0,0.04089117337516564,0.04553033905632428,0,0.04308404585764288,0.013439752138973745,0,0.5210750987369227,0.8571458703827265
X23106,0.005166079106615229,0,0.047266479500650764,0.2644922994283067,0,0,0.13375413285621301,0.08006089551107079,0,0.11604200196784924,0,0.03306186006120271,0,0.007188791516023764,0.06635612427182433,0.12498487927747137,0,0.019515860761224912,0.07359193559589057,0,0.028518660145656672,0,0.003,0.32042186037206394,0.9563042241981135
X23102,0,0.006891841236456671,0,0,0,0.17670392834080992,0,0,0.05136329458632717,0,0.061121180887556144,0,0.09976157093947506,0.023667558344650556,0.005461407745918245,0,0.48881603026849213,0,0.04666342409753931,0.0395497635527748,0,0,0.053,0.1623541426311532,1.0321865018796093
X23098,0,0,0.0048002655017316586,0,0,0.15755849497287835,0,0,0,0,0.16768400274865394,0,0,0,0,0.12897502499525346,0,0.24234770283723964,0.1282159360874587,0,0.143272132308672,0.02714644054811225,0.896,-0.0174,1.1063651763544664
X23084,0,0.3258289337614808,0.05760317043418849,0.0056834525564774365,0,0,0,0,0.17740920342242883,0,0.11153236068495621,0,0,0.06390755347061187,0.061928155925266744,0.001562398130319887,0,0.14917573465133674,0,0.04536903696293294,0,0,0.029,0.1917034221511775,1.0111646026737038
X23077,0.2610221114586258,0,0.06096895455371664,0,0,0.03840984206664731,0,0.06221879285962306,0.13058233118375345,0.10772066764573765,0,0.015316404754841351,0,0.26967008441890683,0,0,0,0,0.05409081105814791,0,0,0,0.998,-0.0661,1.117517003455286
X23074,0,0.0192066552898291,0,0.3441718064759521,0,0,0.03356503617902176,0.1410802300929092,0,0,0,0.1103002397386767,0.055711478852932594,0,0.021296970839182243,0.05735136761881764,0,0.043008622261442996,0.13029316031551477,0,0,0.04401443233572088,0.75,0.0013841391791206035,1.1093961718645935
X23070,0,0.12096737446899854,0,0,0.23358836146991568,0,0,0,0.3322082246817565,0,0,0.11975779010300429,0,0.04317992886663186,0,0,0,0.04241572041514706,0.10788259999454611,0,0,0,0.998,-0.0684,1.127705869392834
X23055,0.03258062480092404,0,0,0,0,0.3795355237560985,0,0,0,0,0.19941428554742804,0,0.14163851377821762,0,0,0,0,0.05484139135623983,0,0.19198966076109195,0,0,1.0,-0.0943,1.1631423912553567
X23053,0,0,0.05789070536498044,0,0,0,0.027223183153190653,0,0.1583911208266787,0,0.241519505380897,0,0,0.12023581395592352,0,0,0,0.2823382969304153,0,0.061097894727054604,0.04280330522126734,0.00850017443959246,0.382,0.049590024488812015,1.1013374676578644
X23043,0.14985941051075546,0,0,0,0.26544427831120376,0,0,0.01317711016588247,0,0,0,0.2463034563848911,0,0.02827322875318274,0,0,0,0,0.1747460777171832,0,0,0.12219643815690132,1.0,-0.1967,1.2130171440219573
