"","Differentiated","KRT17","EMT","Cell_cycle","Ciliated","P-value","Correlation","RMSE"
"TCGA-24-1425-01",0.223220840664849,0.325020481088484,0.451758678246667,0,0,0.162,0.231633585856894,1.05894261131694
"TCGA-29-1691-01",0.0565476988228608,0,0.15284477859861,0.790607522578529,0,0.134,0.255829746789721,1.00529169167903
"TCGA-61-2101-01",0.454112219766045,0,0.417793655587565,0.12809412464639,0,0.125,0.271916650368742,1.0463699904941
"TCGA-59-2352-01",0.429155499511064,0,0.313946104290523,0.256898396198413,0,0.435,0.0804676777591769,1.14584492141382
"TCGA-OY-A56Q-01",0.786924809285563,0,0,0.213075190714437,0,0.00700000000000001,0.560977382177124,0.877597070510668
"TCGA-04-1365-01",0.0821087402593165,0,0,0.917891259740684,0,0.071,0.33905957883569,0.97946648707157
"TCGA-24-1563-01",0,0.265586268979742,0.561982539605283,0.172431191414975,0,0.101,0.297916606728051,0.99891187939701
"TCGA-13-0897-01",0,0.187835075300425,0.0589909435963522,0.753173981103223,0,0.37,0.106389932842005,1.08645248718748
"TCGA-24-2019-01",0,0,0.29141259908558,0.70858740091442,0,0.038,0.411283475695683,0.910460244349336
"TCGA-36-1578-01",0.178566950473166,0.238119948664198,0.146762791870871,0.436550308991765,0,0.206,0.201269583451321,1.04334361304951
"TCGA-61-2016-01",0.429325497573623,0.480461351300682,0.0902131511256953,0,0,0.00600000000000001,0.564558318254291,0.847007136867312
"TCGA-13-1498-01",0.216636390882519,0.255146231820848,0.0743517652553185,0.453865612041314,0,0.026,0.459801869947604,0.897767000908937
"TCGA-24-1842-01",0.424217314150312,0.387031527343371,0.188751158506317,0,0,0.041,0.399704768899943,0.967044790077722
"TCGA-13-1405-01",0.391244513744582,0.131107875572861,0.223573379922798,0.254074230759759,0,0.0590000000000001,0.361926039769274,0.970573883197361
"TCGA-24-2298-01",0.041170080186732,0.729833458680066,0.224166106887988,0,0.00483035424521398,0.036,0.41664127756068,0.928385689822495
"TCGA-25-1328-01",0,0,1,0,0,0.00700000000000001,0.555974528284472,0.910884484656875
"TCGA-30-1860-01",0,0,0.0418308205370156,0.958169179462984,0,0.069,0.349736337915806,0.9640985690617
"TCGA-25-1631-01",0.515332413598126,0,0.0109196117443099,0.473747974657564,0,0.031,0.435693999481197,0.943844338905425
"TCGA-13-0893-01",0,0.33351019358248,0.111821971046893,0.554667835370627,0,0.035,0.424094250584044,0.907522885301572
"TCGA-23-1122-01",0.535420201556378,0,0,0.464579798443622,0,0.224,0.18597307480064,1.12113006659696
"TCGA-13-2060-01",0.630935258731613,0.178334059434553,0.190730681833835,0,0,0.226,0.184017531097681,1.14268471570665
"TCGA-13-0890-01",0.307295325943956,0,0.424280777129777,0.268423896926266,0,0.129,0.265058645282551,1.02593572980874
"TCGA-59-2350-01",0,0.234989500255872,0.0695493701663344,0.695461129577793,0,0.026,0.462690773100762,0.886466139145492
"TCGA-WR-A838-01",0,0,0,1,0,0.141,0.245894777889887,1.03504174232862
"TCGA-24-1467-01",0.46894709153706,0.238843029506995,0.0933838867145877,0.0278240135953273,0.171001978646031,0.024,0.475196821016329,0.897222556069704
"TCGA-09-1673-01",0.460852555721087,0,0.122118547856889,0.417028896422025,0,0.523,0.0470911797794033,1.17280507825284
"TCGA-24-1544-01",0.859403898601803,0,0,0.140596101398197,0,0.238,0.17629927310732,1.20380973919164
"TCGA-04-1364-01",0,0,0,1,0,0.13,0.262488619969629,1.02510863913632
"TCGA-61-2102-01",0,0,0.666413741317288,0.333586258682712,0,0.206,0.200347210023326,1.07393874776267
"TCGA-24-1550-01",0,0.200776630741633,0.799223369258366,0,0,0.071,0.342201612082859,1.03228049417836
"TCGA-24-1419-01",0.40946131480723,0,0,0.59053868519277,0,0.092,0.305514914361696,1.02438332527248
"TCGA-24-1849-01",0.024708825807737,0.0982812630719498,0.805864944023274,0.0711449670970395,0,0.0610000000000001,0.359075128351847,1.01848375685391
"TCGA-25-1320-01",0.278818584964,0,0.502182428379519,0.218998986656481,0,0.163,0.230595386196747,1.0547988907584
"TCGA-30-1861-01",0,0,0.666226160386817,0.333773839613183,0,0.176,0.22065911357301,1.06149246289004
"TCGA-13-1410-01",0.547450667420913,0,0.0746355254530752,0.377913807126012,0,0.048,0.386755657322187,0.977418085521656
"TCGA-25-1627-01",0.524144601964349,0.256608922915854,0.219246475119798,0,0,0.011,0.527627422898301,0.874141122920389
"TCGA-30-1857-01",0,0.371384085091258,0.298076047087312,0.330539867821429,0,0.083,0.32433437170229,0.96008672860535
"TCGA-13-0920-01",0.233590218521033,0,0.0637939346495162,0.70261584682945,0,0.129,0.265134557900238,1.02214149455802
"TCGA-09-0367-01",0.250858839932252,0.749141160067748,0,0,0,0.001,0.628241427824527,0.79307674885979
"TCGA-24-1416-01",0.248982678560289,0.157246413473007,0,0.358351341979808,0.235419565986896,0.026,0.461544866156647,0.889436429300528
"TCGA-24-0975-01",0.0753472358509682,0.131949798954496,0.481524341866613,0.311178623327922,0,0.054,0.374640032060425,0.942448123148427
"TCGA-24-2293-01",0.129773834124847,0.467053344412305,0.403172821462847,0,0,0.26,0.162729677949573,1.08804129429634
"TCGA-61-1743-01",0.465195635683781,0.0663953070535546,0.0158881095017043,0.452520947760961,0,0.234,0.178724281891925,1.11166737426138
"TCGA-31-1944-01",0,0.283709288111425,0.319690594660626,0.396600117227949,0,0.217,0.191199215817848,1.02685853218291
"TCGA-25-1317-01",0.428337000396073,0.25907536716828,0.312587632435647,0,0,0.107,0.293683348101238,1.03555819754256
"TCGA-25-1635-01",0,0.231104076634049,0.619817820527894,0.149078102838057,0,0.04,0.401299733229752,0.941645459230997
"TCGA-29-A5NZ-01",0.685700116628292,0,0.314299883371708,0,0,0.179,0.218553653880325,1.12377086536618
"TCGA-25-1628-01",0,0,0.795058824526974,0.204941175473026,0,0.071,0.341527786862145,1.02051043029774
"TCGA-24-1553-01",0.421162342866881,0.426706107277584,0.152131549855535,0,0,0.011,0.531705710075494,0.868412329326126
"TCGA-61-2092-01",0.555372648654387,0,0,0.444627351345613,0,0.054,0.374155021082061,0.996016151558493
"TCGA-25-1329-01",0.158053164522563,0.280810782215338,0.561136053262099,0,0,0.202,0.20335501269038,1.08424433109936
"TCGA-24-1844-01",0.567112516972198,0.387760240255695,0.0451272427721069,0,0,0.026,0.463621444837856,0.94767396496055
"TCGA-24-1603-01",0.969079942510502,0,0,0.0309200574894977,0,0.027,0.451566769455801,1.01498425335658
"TCGA-09-2044-01",0.1576442281968,0.540575496261203,0,0.301780275541997,0,0.084,0.322686564443971,0.998277391774202
"TCGA-61-2008-02",0,0.354156411750171,0.00702584130246519,0.638817746947364,0,0.054,0.377101578659355,0.943788539320705
"TCGA-23-2078-01",0.0713716940456839,0,0.315192484752768,0.613435821201548,0,0.348,0.118830946903324,1.06889886048286
"TCGA-20-1683-01",0,0,0.247218011975498,0.752781988024502,0,0.166,0.227363208116532,1.01083934000696
"TCGA-13-1505-01",0,0,0.769456140306893,0.230543859693107,0,0.134,0.255770646212161,1.07198635085559
"TCGA-24-2254-01",0.439473154513828,0.171342208189203,0.190621425767994,0.198563211528974,0,0.047,0.389666068203555,0.960927540498673
"TCGA-23-1120-01",0.00980805187343678,0.33800027312154,0.095974010221059,0.540374078622023,0.0158435861619413,0.045,0.392742538887981,0.924510027989128
"TCGA-24-1546-01",0,0.26986021073791,0.619647082437286,0.110492706824804,0,0.045,0.391747357482599,0.950038008273241
"TCGA-24-1557-01",0,0.948120403245717,0,0.0518795967542833,0,0.011,0.530404185236843,0.865462897671008
"TCGA-59-2351-01",0.13984480916796,0.326406586727397,0.178191012354653,0.355557591749991,0,0.039,0.407691623805179,0.922376137495022
"TCGA-24-2289-01",0.0835246829443324,0.295432301041492,0.621043016014176,0,0,0.167,0.226021931643159,1.07441951030314
"TCGA-13-1481-01",0.165761496585659,0,0.793282453088474,0.0409560503258671,0,0.101,0.298086621114153,1.07465757087412
"TCGA-25-2397-01",0.387583108586738,0.322702014507452,0,0.28971487690581,0,0.00600000000000001,0.571897638134157,0.833829272862141
"TCGA-09-2045-01",0.635343736655147,0.364656263344853,0,0,0,0.001,0.625346765119051,0.814614173781369
"TCGA-24-2290-01",0.355003672769916,0.400429190574453,0,0.244567136655632,0,0.012,0.520699947589229,0.875078180265087
"TCGA-61-2000-01",0,0.586798022747564,0,0.413201977252436,0,0.349,0.118141522960692,1.09745695163055
"TCGA-09-2048-01",0.259810501130451,0,0.264420069562185,0.475769429307364,0,0.36,0.112060020205783,1.09440834707737
"TCGA-61-1907-01",0,0.416503457414995,0,0.583496542585005,0,0.128,0.265559854326942,1.01013771151885
"TCGA-23-1111-01",0.6112804339394,0.171324476781644,0.217395089278956,0,0,0.044,0.395279163272425,0.987832519107298
"TCGA-31-1959-01",0,0.0641319800528092,0.707559016038816,0.228309003908375,0,0.113,0.285051482212312,1.03420024747328
"TCGA-24-1560-01",0.922764477632909,0,0.0772355223670915,0,0,0.00600000000000001,0.563851107737716,0.894224021636974
"TCGA-29-1783-01",0.577149062721418,0.187099649028828,0.235751288249754,0,0,0.045,0.393053777252487,0.984483912377066
"TCGA-59-2348-01",0,0.512855777810572,0.0766677365267349,0.410476485662693,0,0.088,0.31407835620016,0.976582958061533
"TCGA-24-1424-01",0.117407827850016,0,0.341082732292482,0.541509439857503,0,0.224,0.186176408879127,1.0397166296174
"TCGA-13-1507-01",0,0.138022151883528,0.590245745536117,0.271732102580355,0,0.196,0.205912385816704,1.05385157171674
"TCGA-25-2404-01",0,0.522220320660884,0.477779679339116,0,0,0.07,0.345030369657567,0.973328622139589
"TCGA-61-2095-01",0.900637285447178,0,0.0993627145528222,0,0,0.343,0.122568087920149,1.24630544857138
"TCGA-29-1702-01",0.881036167714335,0.0998725430445321,0.0190912892411331,0,0,0.4,0.0946167279512443,1.27599749438513
"TCGA-24-1417-01",0.127020087789423,0.304453525278066,0.112228802963959,0.456297583968552,0,0.128,0.266915257305377,1.00547650138456
"TCGA-57-1585-01",0.251993157349794,0,0.559537388535943,0.188469454114263,0,0.092,0.304394781058687,1.01497077580416
